Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Sales,Net_price,Month_name
107540,"2024-03-19 12:45:00",Cairo-Zamalek,"Rice Pudding Oven",Medium,104.8,10,0.05,"No Topping",77760,41,Male,Bronze,Wallet,In-store,85,11.1,140,19.7,69.6,2,Holiday,Traditional,"Greater Cairo","not weekend",12,146.72,1142.32,945.82,March
107232,"2024-03-16 07:45:00",Giza-Zayed,"Super B.Laban",Medium,100.58,2,0,"No Topping",67369,27,Female,Gold,Wallet,Talabat,54,11.2,147,39.3,45.8,3,"Not Holiday",Signature,"Greater Cairo",Weekend,7,28.16,229.32,201.16,March
100765,"2024-01-08 23:00:00",Mansoura-Mashaya,"Rice Pudding Oven",Large,90.44,6,0.15,Lotus,74659,41,Male,Gold,"Credit Card",ElMenus,34,10.7,110,21.4,57.3,1,"Not Holiday",Traditional,Delta,"not weekend",23,75.97,537.21,392.05,January
105020,"2024-02-22 06:45:00",Riyadh-Olaya,"Ice Cream Mango",Medium,153.54,5,0,Nuts,61219,69,Female,Silver,"Credit Card","Mobile App",59,6.7,138,22.3,72.6,4,"Not Holiday","Ice Cream",KSA,"not weekend",6,107.48,875.18,767.70,February
104904,"2024-02-21 01:45:00",Alex-Stanly,"Qishtouza Nutella",Medium,57.84,6,0,Nuts,69192,63,Unknown,"No Membership",Cash,Talabat,14,0.6,136,21.7,64.1,1,"Not Holiday",Modern,Alexandria,"not weekend",1,48.59,395.63,347.04,February
108094,"2024-03-25 07:15:00",Riyadh-Olaya,"Sweet Koshary Mix",Medium,57.08,9,0,"No Topping",78475,44,Male,Bronze,"Credit Card",In-store,76,7.7,132,16.8,30.1,3,"Not Holiday",Signature,KSA,"not weekend",7,71.92,585.64,513.72,March
106844,"2024-03-12 06:45:00","Cairo-Nasr City","Om Ali Cream",Large,46.16,2,0,Pistachio,52520,22,Female,Gold,Wallet,ElMenus,100,9.7,132,17.6,74.4,5,"Not Holiday",Traditional,"Greater Cairo","not weekend",6,12.92,105.24,92.32,March
102166,"2024-01-23 13:15:00",Dubai-Marina,"Ice Cream Mango",Medium,170.99,3,0.1,Nuts,65015,60,Male,Bronze,Cash,Talabat,101,7.1,118,37.7,44.7,1,"Not Holiday","Ice Cream",UAE,"not weekend",13,71.82,533.49,415.50,January
101863,"2024-01-20 09:30:00",Alex-Stanly,"Qishtouza Nutella",Large,112.19,11,0.1,Lotus,54512,62,Female,Bronze,Instapay,Talabat,76,2.3,110,42.2,87.4,2,"Not Holiday",Modern,Alexandria,Weekend,9,172.77,1283.45,999.61,January
107851,"2024-03-22 18:30:00",Alex-Stanly,"Qishtouza Lotus",Large,129.76,7,0,Lotus,56445,21,Unknown,Bronze,"Credit Card",Talabat,47,13.4,128,35.3,78,1,"Not Holiday",Modern,Alexandria,Weekend,18,127.16,1035.48,908.32,March
109124,"2024-04-05 00:45:00","Cairo-Nasr City","Qishtouza Lotus",Large,172.33,8,0,"No Topping",76522,16,Unknown,"No Membership",Instapay,In-store,46,13.7,103,21.4,86.4,2,"Not Holiday",Modern,"Greater Cairo",Weekend,0,193.01,1571.65,1378.64,April
102341,"2024-01-25 09:00:00",Tanta-Saeed,"Qishtouza Lotus",Medium,92.77,11,0,Nutella,86644,23,Female,"No Membership",Instapay,Talabat,33,14.8,120,18.8,69,2,"Not Holiday",Modern,Delta,"not weekend",9,142.87,1163.34,1020.47,January
105528,"2024-02-27 13:45:00",Riyadh-Olaya,"Sweet Koshary Mix",Large,165.04,3,0,"No Topping",58480,65,Female,Silver,Wallet,In-store,26,9.1,116,39,82.2,4,"Not Holiday",Signature,KSA,"not weekend",13,69.32,564.44,495.12,February
106744,"2024-03-11 05:45:00",Dubai-Marina,"Rice Pudding Oven",Large,144.01,6,0.05,"No Topping",83681,45,Male,Silver,"Credit Card","Mobile App",58,14,142,38,78.5,NULL,"Not Holiday",Traditional,UAE,"not weekend",5,120.97,941.83,779.82,March
104004,"2024-02-11 16:45:00",Dubai-Marina,"Rice Pudding Nuts",Medium,168.59,7,0,"No Topping",56984,12,Female,Silver,Cash,Talabat,71,11.5,118,17.3,55.9,2,"Not Holiday",Traditional,UAE,Weekend,16,165.22,1345.35,1180.13,February
101124,"2024-01-12 16:45:00",Dubai-Marina,"Super B.Laban",Medium,151.65,3,0.1,Pistachio,89596,44,Unknown,Silver,Cash,"Mobile App",72,2.4,111,36.8,58.2,5,"Not Holiday",Signature,UAE,Weekend,16,63.69,473.15,368.51,January
108710,"2024-03-31 17:15:00",Dubai-Marina,"Sweet Koshary Mix",Medium,145.81,7,0.1,"No Topping",84279,42,Male,Bronze,"Credit Card",Talabat,59,7.7,142,31,68.7,4,"Not Holiday",Signature,UAE,Weekend,17,142.89,1061.49,826.74,March
104050,"2024-02-12 04:15:00",Riyadh-Olaya,"Rice Pudding Oven",Small,77.91,1,0,Lotus,67282,44,Male,"No Membership",Instapay,Talabat,21,11.2,111,38.2,88.4,1,"Not Holiday",Traditional,KSA,"not weekend",4,10.91,88.82,77.91,February
107641,"2024-03-20 14:00:00",Mansoura-Mashaya,"Sweet Koshary Mix",Medium,92.21,10,0,Nutella,61184,14,Female,"No Membership",Wallet,ElMenus,18,10.8,136,28.6,72.1,2,"Not Holiday",Signature,Delta,"not weekend",14,129.09,1051.19,922.10,March
100766,"2024-01-08 23:15:00",Alex-Stanly,"Rice Pudding Nuts",Medium,72.96,4,0,Lotus,71328,61,Male,Bronze,Instapay,"Mobile App",94,6.2,128,18.5,55.4,4,"Not Holiday",Traditional,Alexandria,"not weekend",23,40.86,332.7,291.84,January
102345,"2024-01-25 10:00:00","Cairo-Nasr City","Ice Cream Mango",Medium,76.52,6,0,Lotus,70517,60,Male,Bronze,"Credit Card","Mobile App",43,9.1,149,25.1,34,3,"Not Holiday","Ice Cream","Greater Cairo","not weekend",10,64.28,523.4,459.12,January
104072,"2024-02-12 09:45:00",Mansoura-Mashaya,"Super B.Laban",Small,52.45,4,0.15,"No Topping",75171,44,Female,"No Membership","Credit Card",In-store,15,8.5,117,27.9,52.4,3,"Not Holiday",Signature,Delta,"not weekend",9,29.37,207.7,151.58,February
107217,"2024-03-16 04:00:00",Mansoura-Mashaya,"Qishtouza Lotus",Small,131.92,4,0.15,Nuts,79351,20,Unknown,Bronze,Cash,"Mobile App",107,3.3,102,35.2,87.3,2,"Not Holiday",Modern,Delta,Weekend,4,73.88,522.41,381.25,March
104217,"2024-02-13 22:00:00",Cairo-Zamalek,"Ice Cream Mango",Small,124.89,1,0,Nutella,64808,36,Female,"No Membership","Credit Card","Mobile App",49,3.8,115,28.2,33.7,2,"Not Holiday","Ice Cream","Greater Cairo","not weekend",22,17.48,142.37,124.89,February
107953,"2024-03-23 20:00:00",Dubai-Marina,"Om Ali Cream",Small,112.41,10,0.05,Nuts,74223,44,Unknown,Gold,Wallet,Talabat,21,9.4,120,35.7,31.2,3,"Not Holiday",Traditional,UAE,Weekend,20,157.37,1225.26,1014.50,March
105971,"2024-03-03 04:30:00","Cairo-Nasr City","Qishtouza Nutella",Large,98.74,10,0.15,Nuts,69569,68,Male,Bronze,Cash,Talabat,13,10.2,122,16.9,37.6,4,"Not Holiday",Modern,"Greater Cairo",Weekend,4,138.24,977.53,713.40,March
103351,"2024-02-04 21:30:00",Giza-Zayed,"Sweet Koshary Mix",Large,91.07,8,0,Nuts,56641,38,Male,Silver,Cash,In-store,88,7,145,44.5,42.5,3,"Not Holiday",Signature,"Greater Cairo",Weekend,21,102,830.56,728.56,February
104696,"2024-02-18 21:45:00",Alex-Stanly,"Sweet Koshary Mix",Medium,60.02,4,0,Lotus,59210,71,Male,"No Membership",Cash,In-store,98,2.3,111,23.5,74.7,3,"Not Holiday",Signature,Alexandria,Weekend,21,33.61,273.69,240.08,February
103400,"2024-02-05 09:45:00",Giza-Zayed,"Qishtouza Lotus",Small,63.43,8,0,Lotus,61915,52,Male,Silver,Cash,In-store,77,4.9,110,35.2,72,5,"Not Holiday",Modern,"Greater Cairo","not weekend",9,71.04,578.48,507.44,February
104082,"2024-02-12 12:15:00",Tanta-Saeed,"Sweet Koshary Mix",Large,58.47,5,0.15,"No Topping",73963,39,Female,Silver,Cash,Talabat,37,6.6,136,44.6,89.9,3,Holiday,Signature,Delta,"not weekend",12,40.93,289.43,211.22,February
109150,"2024-04-05 07:15:00",Dubai-Marina,"Super B.Laban",Large,130.05,3,0,Nuts,62760,60,Female,"No Membership",Wallet,ElMenus,13,6.7,122,16.3,58.7,NULL,"Not Holiday",Signature,UAE,Weekend,7,54.62,444.77,390.15,April
101225,"2024-01-13 18:00:00","Cairo-Nasr City","Super B.Laban",Medium,75.08,11,0.15,Nutella,81855,26,Female,"No Membership",Instapay,"Mobile App",32,4.3,144,37.3,79.8,2,"Not Holiday",Signature,"Greater Cairo",Weekend,18,115.62,817.62,596.70,January
106293,"2024-03-06 13:00:00",Tanta-Saeed,"Rice Pudding Oven",Large,135.42,6,0,Pistachio,87924,65,Female,Bronze,Wallet,"Mobile App",100,14.9,148,33.1,25.2,2,"Not Holiday",Traditional,Delta,"not weekend",13,113.75,926.27,812.52,March
103123,"2024-02-02 12:30:00",Cairo-Zamalek,"Super B.Laban",Small,65.12,11,0.1,"No Topping",82905,44,Male,Silver,Wallet,ElMenus,91,13.4,120,21.7,84.9,1,"Not Holiday",Signature,"Greater Cairo",Weekend,12,100.28,744.97,580.22,February
100511,"2024-01-06 07:30:00","Cairo-Nasr City","Rice Pudding Oven",Small,65.05,7,0,Nutella,66063,30,Male,"No Membership",Instapay,In-store,55,5.3,114,44.5,34.4,5,"Not Holiday",Traditional,"Greater Cairo",Weekend,7,63.75,519.1,455.35,January
105795,"2024-03-01 08:30:00",Riyadh-Olaya,"Qishtouza Lotus",Small,87.79,8,0,Nutella,52577,23,Male,Bronze,Instapay,"Mobile App",80,10,128,27.7,67.7,4,"Not Holiday",Modern,KSA,Weekend,8,98.32,800.64,702.32,March
108182,"2024-03-26 05:15:00",Riyadh-Olaya,"Om Ali Cream",Small,165.92,8,0,Pistachio,68245,27,Unknown,"No Membership","Credit Card","Mobile App",39,10.9,144,30,57.9,3,"Not Holiday",Traditional,KSA,"not weekend",5,185.83,1513.19,1327.36,March
109418,"2024-04-08 02:15:00",Cairo-Zamalek,"Ice Cream Mango",Large,154.09,2,0,"No Topping",89967,38,Male,Bronze,Cash,ElMenus,11,13.9,139,31.3,67.8,1,"Not Holiday","Ice Cream","Greater Cairo","not weekend",2,43.15,351.33,308.18,April
100097,"2024-01-02 00:00:00",Cairo-Zamalek,"Rice Pudding Nuts",Medium,99.02,6,0,Nutella,74254,12,Female,Bronze,"Credit Card",ElMenus,95,13.1,136,28.4,83.4,3,"Not Holiday",Traditional,"Greater Cairo","not weekend",0,83.18,677.3,594.12,January
106682,"2024-03-10 14:15:00",Cairo-Zamalek,"Ice Cream Mango",Medium,119.53,5,0,Pistachio,86903,44,Female,Gold,"Credit Card",In-store,92,13.8,126,24.5,66.6,5,"Not Holiday","Ice Cream","Greater Cairo",Weekend,14,83.67,681.32,597.65,March
101513,"2024-01-16 18:00:00",Mansoura-Mashaya,"Om Ali Cream",Large,63.93,7,0.1,Lotus,50030,53,Male,Gold,Instapay,In-store,97,4.5,132,17.1,39.7,1,Holiday,Traditional,Delta,"not weekend",18,62.65,465.41,362.48,January
108792,"2024-04-01 13:45:00",Riyadh-Olaya,"Super B.Laban",Large,137.32,9,0,"No Topping",70236,54,Male,Gold,Cash,In-store,68,13.4,120,36,50.9,1,"Not Holiday",Signature,KSA,"not weekend",13,173.02,1408.9,1235.88,April
100120,"2024-01-02 05:45:00",Mansoura-Mashaya,"Super B.Laban",Large,90.03,4,0,"No Topping",78307,43,Male,Silver,Cash,Talabat,119,1.3,114,32.4,56.9,1,"Not Holiday",Signature,Delta,"not weekend",5,50.42,410.54,360.12,January
107792,"2024-03-22 03:45:00",Tanta-Saeed,"Rice Pudding Oven",Medium,165.85,1,0.15,Nuts,71206,21,Unknown,Bronze,"Credit Card",ElMenus,77,4.3,105,42.1,76,2,"Not Holiday",Traditional,Delta,Weekend,3,23.22,164.19,119.82,March
106518,"2024-03-08 21:15:00",Cairo-Zamalek,"Ice Cream Mango",Large,175.97,10,0,Nuts,62158,24,Male,Silver,Cash,ElMenus,99,2.3,141,41.9,83,5,"Not Holiday","Ice Cream","Greater Cairo",Weekend,21,246.36,2006.06,1759.70,March
100034,"2024-01-01 08:15:00",Cairo-Zamalek,"Ice Cream Mango",Large,93.99,7,0,Pistachio,61852,61,Female,"No Membership","Credit Card",Talabat,42,0.6,106,33.6,21.3,4,"Not Holiday","Ice Cream","Greater Cairo","not weekend",8,92.11,750.04,657.93,January
107888,"2024-03-23 03:45:00",Tanta-Saeed,"Rice Pudding Oven",Medium,80.02,10,0,"No Topping",71561,53,Male,"No Membership","Credit Card",Talabat,11,14.4,113,17.2,62.4,4,"Not Holiday",Traditional,Delta,Weekend,3,112.03,912.23,800.20,March
106831,"2024-03-12 03:30:00",Alex-Stanly,"Om Ali Cream",Medium,165.55,5,0,"No Topping",70291,58,Male,Gold,Cash,Talabat,20,10.6,120,37.1,50,4,"Not Holiday",Traditional,Alexandria,"not weekend",3,115.88,943.63,827.75,March
105422,"2024-02-26 11:15:00",Dubai-Marina,"Sweet Koshary Mix",Medium,172.18,5,0,Lotus,84321,30,Unknown,"No Membership",Cash,"Mobile App",80,3.9,145,25.7,20.9,4,"Not Holiday",Signature,UAE,"not weekend",11,120.53,981.43,860.90,February
101069,"2024-01-12 03:00:00",Mansoura-Mashaya,"Qishtouza Lotus",Medium,84.22,11,0.15,Lotus,86972,44,Unknown,Silver,Cash,In-store,67,6.5,125,38.3,65.9,5,"Not Holiday",Modern,Delta,Weekend,3,129.7,917.16,669.34,January
101348,"2024-01-15 00:45:00",Dubai-Marina,"Rice Pudding Nuts",Small,179.73,1,0,Nutella,69236,39,Female,"No Membership",Instapay,ElMenus,19,5,133,24.2,32,4,"Not Holiday",Traditional,UAE,"not weekend",0,25.16,204.89,179.73,January
104748,"2024-02-19 10:45:00",Giza-Zayed,"Sweet Koshary Mix",Medium,146.8,8,0,Lotus,87255,74,Male,Bronze,Instapay,ElMenus,68,6.8,124,36.1,69,NULL,"Not Holiday",Signature,"Greater Cairo","not weekend",10,164.42,1338.82,1174.40,February
106006,"2024-03-03 13:15:00",Tanta-Saeed,"Qishtouza Lotus",Medium,149.4,3,0,Pistachio,88661,23,Female,Bronze,Wallet,In-store,30,14.7,104,38.4,49.5,NULL,"Not Holiday",Modern,Delta,Weekend,13,62.75,510.95,448.20,March
106040,"2024-03-03 21:45:00","Cairo-Nasr City","Qishtouza Nutella",Medium,94.45,3,0.15,Pistachio,75628,43,Female,Gold,"Credit Card","Mobile App",42,7.8,124,28.8,74.6,3,"Not Holiday",Modern,"Greater Cairo",Weekend,21,39.67,280.52,204.72,March
103818,"2024-02-09 18:15:00",Riyadh-Olaya,"Qishtouza Lotus",Medium,82.03,7,0,"No Topping",59426,64,Male,Bronze,Instapay,Talabat,116,14,141,17.6,54,4,"Not Holiday",Modern,KSA,Weekend,18,80.39,654.6,574.21,February
108447,"2024-03-28 23:30:00",Riyadh-Olaya,"Ice Cream Mango",Medium,156.59,8,0.05,"No Topping",71352,63,Unknown,Bronze,Wallet,Talabat,60,8.9,147,42.1,38.3,NULL,"Not Holiday","Ice Cream",KSA,"not weekend",23,175.38,1365.46,1130.58,March
105270,"2024-02-24 21:15:00",Alex-Stanly,"Rice Pudding Nuts",Small,127.24,3,0.15,Lotus,54342,38,Unknown,Bronze,"Credit Card","Mobile App",24,1,127,43.7,64.2,NULL,"Not Holiday",Traditional,Alexandria,Weekend,21,53.44,377.9,275.79,February
106898,"2024-03-12 20:15:00",Tanta-Saeed,"Qishtouza Lotus",Medium,148.95,3,0.05,Nutella,60574,19,Male,Bronze,Wallet,ElMenus,98,12.1,118,43.4,32,3,Holiday,Modern,Delta,"not weekend",20,62.56,487.07,403.28,March
105310,"2024-02-25 07:15:00",Mansoura-Mashaya,"Qishtouza Lotus",Small,141.4,8,0,Pistachio,82509,31,Female,Silver,Instapay,In-store,75,8.7,107,41,33.3,1,"Not Holiday",Modern,Delta,Weekend,7,158.37,1289.57,1131.20,February
100032,"2024-01-01 07:45:00","Cairo-Nasr City","Qishtouza Nutella",Large,55.75,11,0.1,"No Topping",70315,16,Female,Gold,"Credit Card",ElMenus,66,5.6,113,27.9,66.2,5,"Not Holiday",Modern,"Greater Cairo","not weekend",7,85.86,637.79,496.74,January
105675,"2024-02-29 02:30:00",Riyadh-Olaya,"Super B.Laban",Large,150.74,9,0,Nutella,60488,20,Unknown,Bronze,"Credit Card",Talabat,24,13.7,124,31.4,57.1,3,"Not Holiday",Signature,KSA,"not weekend",2,189.93,1546.59,1356.66,February
104387,"2024-02-15 16:30:00",Dubai-Marina,"Sweet Koshary Mix",Large,129.97,7,0,"No Topping",56696,59,Male,Bronze,"Credit Card",In-store,103,7,145,41.4,47.3,1,"Not Holiday",Signature,UAE,"not weekend",16,127.37,1037.16,909.79,February
100030,"2024-01-01 07:15:00",Giza-Zayed,"Super B.Laban",Medium,55.05,9,0,Nuts,50617,13,Male,"No Membership",Wallet,Talabat,14,12.6,141,30.5,33.2,5,"Not Holiday",Signature,"Greater Cairo","not weekend",7,69.36,564.81,495.45,January
104203,"2024-02-13 18:30:00",Riyadh-Olaya,"Sweet Koshary Mix",Large,177.43,5,0.15,Lotus,82720,35,Unknown,"No Membership","Credit Card",In-store,87,7.8,127,42.1,46.6,4,"Not Holiday",Signature,KSA,"not weekend",18,124.2,878.28,640.97,February
107508,"2024-03-19 04:45:00",Riyadh-Olaya,"Om Ali Cream",Medium,55.15,2,0,Lotus,69327,27,Female,"No Membership",Instapay,Talabat,79,7.4,140,22.2,53.1,4,"Not Holiday",Traditional,KSA,"not weekend",4,15.44,125.74,110.30,March
100736,"2024-01-08 15:45:00",Alex-Stanly,"Super B.Laban",Medium,114.72,3,0,Nutella,60454,60,Female,"No Membership",Cash,Talabat,46,10.7,122,40.9,66.4,5,"Not Holiday",Signature,Alexandria,"not weekend",15,48.18,392.34,344.16,January
102068,"2024-01-22 12:45:00",Mansoura-Mashaya,"Qishtouza Lotus",Large,159.63,3,0,Pistachio,55140,44,Male,Silver,Wallet,In-store,59,14.6,108,20.8,79.8,NULL,Holiday,Modern,Delta,"not weekend",12,67.04,545.93,478.89,January
100107,"2024-01-02 02:30:00",Tanta-Saeed,"Sweet Koshary Mix",Medium,163.53,10,0.05,Pistachio,69366,50,Female,Silver,"Credit Card",In-store,53,9.7,101,35.3,62.9,5,"Not Holiday",Signature,Delta,"not weekend",2,228.94,1782.48,1475.86,January
109645,"2024-04-10 11:00:00",Tanta-Saeed,"Super B.Laban",Medium,74.89,3,0.15,"No Topping",80338,21,Male,Bronze,"Credit Card",In-store,94,3,110,24.9,71.9,3,"Not Holiday",Signature,Delta,"not weekend",11,31.45,222.42,162.32,April
108895,"2024-04-02 15:30:00",Tanta-Saeed,"Qishtouza Nutella",Medium,135.01,11,0.15,Nutella,80894,70,Male,Bronze,Wallet,Talabat,88,15,121,15.9,50.6,1,"Not Holiday",Modern,Delta,"not weekend",15,207.92,1470.26,1072.99,April
108021,"2024-03-24 13:00:00",Giza-Zayed,"Super B.Laban",Medium,102.22,2,0,"No Topping",80123,44,Male,Silver,Instapay,ElMenus,59,10.3,132,19.7,88.9,5,"Not Holiday",Signature,"Greater Cairo",Weekend,13,28.62,233.06,204.44,March
102233,"2024-01-24 06:00:00",Cairo-Zamalek,"Om Ali Cream",Small,65.64,8,0,Nuts,85582,69,Female,Silver,"Credit Card","Mobile App",16,8.1,149,41.2,77.1,5,"Not Holiday",Traditional,"Greater Cairo","not weekend",6,73.52,598.64,525.12,January
100994,"2024-01-11 08:15:00",Giza-Zayed,"Super B.Laban",Medium,44.67,6,0,Nuts,69387,59,Male,"No Membership","Credit Card",In-store,70,14.8,122,35.3,48,3,"Not Holiday",Signature,"Greater Cairo","not weekend",8,37.52,305.54,268.02,January
109413,"2024-04-08 01:00:00",Mansoura-Mashaya,"Super B.Laban",Medium,50,10,0,"No Topping",51898,14,Male,"No Membership",Wallet,In-store,17,10.1,140,17.5,44.3,NULL,"Not Holiday",Signature,Delta,"not weekend",1,70,570,500.00,April
107059,"2024-03-14 12:30:00",Riyadh-Olaya,"Ice Cream Mango",Large,104.77,2,0,Pistachio,64328,44,Female,"No Membership",Wallet,Talabat,23,4,109,29.2,89.6,5,"Not Holiday","Ice Cream",KSA,"not weekend",12,29.34,238.88,209.54,March
106790,"2024-03-11 17:15:00",Dubai-Marina,"Ice Cream Mango",Large,83.24,8,0,Nuts,65659,29,Male,Bronze,"Credit Card",ElMenus,116,9,148,24.7,25.1,2,"Not Holiday","Ice Cream",UAE,"not weekend",17,93.23,759.15,665.92,March
100361,"2024-01-04 18:00:00",Giza-Zayed,"Super B.Laban",Large,177.68,11,0,"No Topping",79732,70,Male,Silver,Wallet,"Mobile App",24,2.4,134,31.8,32.6,2,"Not Holiday",Signature,"Greater Cairo","not weekend",18,273.63,2228.11,1954.48,January
100305,"2024-01-04 04:00:00",Cairo-Zamalek,"Rice Pudding Oven",Medium,125.34,6,0,Pistachio,65381,44,Female,Gold,Wallet,In-store,93,2.8,143,16.8,74.1,4,"Not Holiday",Traditional,"Greater Cairo","not weekend",4,105.29,857.33,752.04,January
102628,"2024-01-28 08:45:00",Tanta-Saeed,"Sweet Koshary Mix",Large,85.82,10,0.1,Nutella,55657,13,Male,"No Membership",Wallet,ElMenus,109,3.6,114,27.5,26.7,1,Holiday,Signature,Delta,Weekend,8,120.15,892.53,695.14,January
108966,"2024-04-03 09:15:00",Alex-Stanly,"Qishtouza Lotus",Small,118.56,7,0,Nutella,84668,62,Male,Bronze,"Credit Card",Talabat,25,9,123,42.3,80.9,4,"Not Holiday",Modern,Alexandria,"not weekend",9,116.19,946.11,829.92,April
104514,"2024-02-17 00:15:00",Dubai-Marina,"Ice Cream Mango",Medium,73.37,7,0,Lotus,54856,44,Male,Gold,Instapay,In-store,16,3.1,106,44.8,72.3,4,"Not Holiday","Ice Cream",UAE,Weekend,0,71.9,585.49,513.59,February
105911,"2024-03-02 13:30:00",Dubai-Marina,"Rice Pudding Oven",Large,128.83,7,0,Nutella,71213,37,Female,Gold,Wallet,"Mobile App",55,2.4,103,30.4,51,4,"Not Holiday",Traditional,UAE,Weekend,13,126.25,1028.06,901.81,March
108314,"2024-03-27 14:15:00",Riyadh-Olaya,"Rice Pudding Oven",Medium,93.02,8,0.1,"No Topping",82106,53,Male,"No Membership",Instapay,ElMenus,36,4.8,101,23.7,27.4,4,"Not Holiday",Traditional,KSA,"not weekend",14,104.18,773.92,602.77,March
103101,"2024-02-02 07:00:00",Alex-Stanly,"Qishtouza Lotus",Medium,133.77,9,0,Pistachio,68266,33,Unknown,Bronze,Cash,In-store,26,9.9,146,19.8,55.9,2,"Not Holiday",Modern,Alexandria,Weekend,7,168.55,1372.48,1203.93,February
105704,"2024-02-29 09:45:00","Cairo-Nasr City","Rice Pudding Oven",Small,114.58,1,0,Nuts,82382,71,Male,"No Membership",Instapay,Talabat,12,9.5,139,40.4,73,3,"Not Holiday",Traditional,"Greater Cairo","not weekend",9,16.04,130.62,114.58,February
103899,"2024-02-10 14:30:00",Dubai-Marina,"Ice Cream Mango",Large,120.95,8,0.1,Nuts,67934,17,Female,"No Membership","Credit Card",ElMenus,112,1.7,112,26.6,72.1,5,"Not Holiday","Ice Cream",UAE,Weekend,14,135.46,1006.3,783.76,February
105441,"2024-02-26 16:00:00",Alex-Stanly,"Qishtouza Nutella",Large,106.01,3,0,Nuts,52248,63,Male,"No Membership","Credit Card",ElMenus,17,4.5,115,36.2,65,2,"Not Holiday",Modern,Alexandria,"not weekend",16,44.52,362.55,318.03,February
107931,"2024-03-23 14:30:00",Giza-Zayed,"Sweet Koshary Mix",Large,105.91,11,0.15,"No Topping",64104,69,Female,Silver,"Credit Card","Mobile App",118,11.6,132,31,46.1,2,"Not Holiday",Signature,"Greater Cairo",Weekend,14,163.1,1153.36,841.72,March
100622,"2024-01-07 11:15:00",Cairo-Zamalek,"Rice Pudding Nuts",Medium,163.77,1,0,Lotus,59582,20,Female,Gold,Instapay,In-store,67,2.6,127,25.5,86.8,1,"Not Holiday",Traditional,"Greater Cairo",Weekend,11,22.93,186.7,163.77,January
107236,"2024-03-16 08:45:00",Mansoura-Mashaya,"Sweet Koshary Mix",Medium,95.12,2,0,Nutella,61939,64,Female,"No Membership","Credit Card",ElMenus,16,1.2,139,42.2,75,NULL,"Not Holiday",Signature,Delta,Weekend,8,26.63,216.87,190.24,March
102499,"2024-01-27 00:30:00",Alex-Stanly,"Om Ali Cream",Large,173.33,2,0,Nuts,71526,57,Female,Silver,Instapay,ElMenus,64,15,127,15.1,86.1,3,"Not Holiday",Traditional,Alexandria,Weekend,0,48.53,395.19,346.66,January
100714,"2024-01-08 10:15:00",Giza-Zayed,"Om Ali Cream",Large,112.28,7,0,Pistachio,75858,50,Male,Bronze,Wallet,ElMenus,47,4.1,145,39,48,NULL,"Not Holiday",Traditional,"Greater Cairo","not weekend",10,110.03,895.99,785.96,January
108404,"2024-03-28 12:45:00",Riyadh-Olaya,"Om Ali Cream",Medium,82.35,3,0.05,"No Topping",72664,68,Female,Bronze,Instapay,In-store,19,9.9,121,33.9,39,NULL,"Not Holiday",Traditional,KSA,"not weekend",12,34.59,269.29,222.96,March
102856,"2024-01-30 17:45:00","Cairo-Nasr City","Qishtouza Lotus",Medium,148.5,6,0,"No Topping",84389,47,Female,Silver,"Credit Card",In-store,74,4.3,127,29.6,55.9,NULL,"Not Holiday",Modern,"Greater Cairo","not weekend",17,124.74,1015.74,891.00,January
104270,"2024-02-14 11:15:00",Giza-Zayed,"Super B.Laban",Medium,66.6,10,0,"No Topping",69082,70,Male,Bronze,Wallet,ElMenus,77,5.7,123,28.8,23.3,3,"Not Holiday",Signature,"Greater Cairo","not weekend",11,93.24,759.24,666.00,February
102909,"2024-01-31 07:00:00",Giza-Zayed,"Super B.Laban",Large,150.25,9,0,Nuts,78122,49,Male,Bronze,Wallet,ElMenus,63,13.7,132,27.2,38.2,5,"Not Holiday",Signature,"Greater Cairo","not weekend",7,189.32,1541.57,1352.25,January
108081,"2024-03-25 04:00:00",Mansoura-Mashaya,"Ice Cream Mango",Medium,72.06,1,0.15,Pistachio,57570,30,Male,"No Membership","Credit Card",Talabat,63,11,130,26.9,78.4,2,"Not Holiday","Ice Cream",Delta,"not weekend",4,10.09,71.34,52.06,March
